well_permit_number,period_id,production_indicator,well_status,farm_name,well_number,gas_quantity,gas_production_days,condensate_quanitity,condensate_production_days,oil_quantity,oil_production_days,averaged,operator_name,ogo_number,well_county,well_municipality,well_latitude,well_longitude,unconventional,well_configuration_code,home_use,reporting_period,comment_reason,comment_text,serialid
123-37986,2012-0,Y,DEPAL,PIERCE PINE VALLEY RESOURCES 15,15,,,,,62.07,366,Y,BULL RUN ENERGY LLC,OGO-68020,WARREN,SUGAR GROVE,41.912829,-79.348502,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,This is my reporting well for group 1 total of 16 wells.,77694
123-37987,2012-0,Y,DEPAL,PIERCE PINE VALLEY RESOURCES 16,16,,,,,62.07,366,Y,BULL RUN ENERGY LLC,OGO-68020,WARREN,SUGAR GROVE,41.91228,-79.34773,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,This is my reporting well for group 1 total of 16 wells.,77695
123-37988,2012-0,Y,DEPAL,PIERCE PINE VALLEY RESOURCES 17,17,,,,,62.07,366,Y,BULL RUN ENERGY LLC,OGO-68020,WARREN,SUGAR GROVE,41.911594,-79.348685,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,This is my reporting well for group 1 total of 16 wells.,77696
123-37989,2012-0,Y,DEPAL,PIERCE PINE VALLEY RESOURCES 18,18,,,,,62.07,366,Y,BULL RUN ENERGY LLC,OGO-68020,WARREN,SUGAR GROVE,41.911319,-79.347216,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,This is my reporting well for group 1 total of 16 wells.,77697
123-37990,2012-0,Y,DEPAL,PIERCE PINE VALLEY RESOURCES 21,21,,,,,62.07,366,Y,BULL RUN ENERGY LLC,OGO-68020,WARREN,SUGAR GROVE,41.911182,-79.347032,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,This is my reporting well for group 1 total of 16 wells.,77698
123-37991,2012-0,Y,DEPAL,PIERCE PINE VALLEY RESOURCES 23,23,,,,,62.07,366,Y,BULL RUN ENERGY LLC,OGO-68020,WARREN,SUGAR GROVE,41.909673,-79.348684,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,This is my reporting well for group 1 total of 16 wells.,77699
123-37992,2012-0,Y,DEPAL,PIERCE PINE VALLEY RESOURCES 24,24,,,,,62.07,366,Y,BULL RUN ENERGY LLC,OGO-68020,WARREN,SUGAR GROVE,41.909261,-79.347399,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,This is my reporting well for group 1 total of 16 wells.,77700
123-37993,2012-0,Y,DEPAL,PIERCE PINE VALLEY RESOURCES 27,27,,,,,62.07,366,Y,BULL RUN ENERGY LLC,OGO-68020,WARREN,SUGAR GROVE,41.908575,-79.347949,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,This is my reporting well for group 1 total of 16 wells.,77701
123-37994,2012-0,Y,DEPAL,PIERCE PINE VALLEY RESOURCES 28,28,,,,,62.07,366,Y,BULL RUN ENERGY LLC,OGO-68020,WARREN,SUGAR GROVE,41.907615,-79.348317,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,This is my reporting well for group 1 total of 16 wells.,77702
123-37995,2012-0,Y,DEPAL,PIERCE PINE VALLEY RESOURCES 31,31,,,,,62.07,366,Y,BULL RUN ENERGY LLC,OGO-68020,WARREN,SUGAR GROVE,41.906654,-79.348684,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,This is my reporting well for group 1 total of 16 wells.,77703
123-37996,2012-0,Y,DEPAL,PIERCE PINE VALLEY RESOURCES 22,22,,,,,62.07,366,Y,BULL RUN ENERGY LLC,OGO-68020,WARREN,SUGAR GROVE,41.910633,-79.348317,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,This is my reporting well for group 1 total of 16 wells.,77704
123-40262,2012-0,Y,DEPAL,STASIOWSKI 26,26,,,,,62.07,366,Y,BULL RUN ENERGY LLC,OGO-68020,WARREN,SUGAR GROVE,41.908466,-79.346664,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,This is my reporting well for group 1 total of 16 wells.,77705
123-46936,2012-0,Y,ACTIVE,MORRISON 1,1,45.83,61,,,209.55,61,Y,AUTUMN RIDGE ENERGY LLC,OGO-68270,WARREN,MEAD,41.877422,-78.931456,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,77743
123-46937,2012-0,Y,ACTIVE,MORRISON 2,2,45.83,61,,,209.55,61,Y,AUTUMN RIDGE ENERGY LLC,OGO-68270,WARREN,MEAD,41.877417,-78.929742,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,77744
123-46938,2012-0,Y,ACTIVE,MORRISON 3,3,45.83,61,,,209.55,61,Y,AUTUMN RIDGE ENERGY LLC,OGO-68270,WARREN,MEAD,41.877617,-78.928467,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,77745
123-46939,2012-0,Y,ACTIVE,MORRISON 4,4,45.83,61,,,209.55,61,Y,AUTUMN RIDGE ENERGY LLC,OGO-68270,WARREN,MEAD,41.878133,-78.930592,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,77746
123-46940,2012-0,Y,ACTIVE,MORRISON 5,5,45.83,61,,,209.55,61,Y,AUTUMN RIDGE ENERGY LLC,OGO-68270,WARREN,MEAD,41.878325,-78.929331,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,77747
123-46941,2012-0,Y,ACTIVE,MORRISON 6,6,45.83,61,,,209.55,61,Y,AUTUMN RIDGE ENERGY LLC,OGO-68270,WARREN,MEAD,41.878847,-78.931822,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,77748
123-00152,2012-0,N,PLUGGED,CHAPMAN 1,1,,,,,,,N,MITCH WELL ENERGY INC,OGO-9667,WARREN,GLADE,41.855857,-79.101006,N,VERTI,N,Jan - Dec 2012 (Conventional wells),This is not our well,Searching for owner.  well is plugged,78099
123-00153,2012-0,N,ACTIVE,CHAPMAN 2,2,,,,,,,N,MITCH WELL ENERGY INC,OGO-9667,WARREN,GLADE,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),This is not our well,Searching for owner,78100
123-00154,2012-0,N,ACTIVE,CHAPMAN 7,7,,,,,,,N,MITCH WELL ENERGY INC,OGO-9667,WARREN,GLADE,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),This is not our well,Searching for owner,78101
123-00155,2012-0,N,ACTIVE,CHAPMAN 8A,8A,,,,,,,N,MITCH WELL ENERGY INC,OGO-9667,WARREN,GLADE,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),This is not our well,Searching for owner,78102
123-00156,2012-0,N,ACTIVE,CHAPMAN 9A,9A,,,,,,,N,MITCH WELL ENERGY INC,OGO-9667,WARREN,GLADE,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),This is not our well,Searching for owner,78103
123-00157,2012-0,N,ACTIVE,CHAPMAN 10,10,,,,,,,N,MITCH WELL ENERGY INC,OGO-9667,WARREN,GLADE,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),This is not our well,searching for owner,78104
123-32201,2012-0,N,ACTIVE,CHAPMAN 3,3,,,,,,,N,MITCH WELL ENERGY INC,OGO-9667,WARREN,GLADE,41.860734,-79.099399,N,VERTI,N,Jan - Dec 2012 (Conventional wells),This is not our well,Searching for owner,78105
123-34773,2012-0,N,ACTIVE,CHAPMAN 4,4,,,,,,,N,MITCH WELL ENERGY INC,OGO-9667,WARREN,GLADE,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),This is not our well,Searching for owner,78106
123-34774,2012-0,N,ACTIVE,CHAPMAN 5,5,,,,,,,N,MITCH WELL ENERGY INC,OGO-9667,WARREN,GLADE,41.861968,-79.102336,N,VERTI,N,Jan - Dec 2012 (Conventional wells),This is not our well,Searching for owner,78107
123-34775,2012-0,N,ACTIVE,CHAPMAN 6,6,,,,,,,N,MITCH WELL ENERGY INC,OGO-9667,WARREN,GLADE,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),This is not our well,Searching for owner.,78108
123-36268,2012-0,N,ACTIVE,WENTZ 6,6,,,,,,,N,MITCH WELL ENERGY INC,OGO-9667,WARREN,GLADE,41.869784,-79.081047,N,VERTI,N,Jan - Dec 2012 (Conventional wells),"Well spud, drilling not completed",Should be completed in 30 - 60 days,78109
123-38366,2012-0,N,ACTIVE,ABPLANALP 30,30,,,,,,,N,MITCH WELL ENERGY INC,OGO-9667,WARREN,GLADE,41.859788,-79.10598,N,VERTI,N,Jan - Dec 2012 (Conventional wells),This is not our well,Searching for owner,78110
123-39387,2012-0,Y,ACTIVE,WOOD LOT 1,1,,,,,116,365,N,MITCH WELL ENERGY INC,OGO-9667,WARREN,PLEASANT,41.811522,-79.25212,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78111
123-39388,2012-0,Y,ABANDONED,WT 3010 1,1,,,,,111,365,N,MITCH WELL ENERGY INC,OGO-9667,WARREN,WATSON,41.702302,-79.21704,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78112
123-39703,2012-0,N,ACTIVE,ABPLANALP 31,31,,,,,,,N,MITCH WELL ENERGY INC,OGO-9667,WARREN,GLADE,41.860852,-79.106408,N,VERTI,N,Jan - Dec 2012 (Conventional wells),This is not our well,Searching for owner,78113
123-39950,2012-0,N,ACTIVE,ABPLANALP 32,32,,,,,,,N,MITCH WELL ENERGY INC,OGO-9667,WARREN,GLADE,41.861508,-79.105764,N,VERTI,N,Jan - Dec 2012 (Conventional wells),This is not our well,Searching for owner,78114
123-39954,2012-0,N,ACTIVE,CHAPMAN 10,10,,,,,,,N,MITCH WELL ENERGY INC,OGO-9667,WARREN,GLADE,41.860488,-79.099803,N,VERTI,N,Jan - Dec 2012 (Conventional wells),This is not our well,Searching for owner,78115
125-21684,2012-0,Y,PLUGGED,KEN VARNER 1,1,16079,120,,,,,N,JESMAR ENERGY INC,OGO-33866,WASHINGTON,SOUTH FRANKLIN,40.135534,-80.305123,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78444
125-22118,2012-0,N,ACTIVE,LOUGHMAN 1,1,,,,,,,N,JESMAR ENERGY INC,OGO-33866,WASHINGTON,DONEGAL,40.111139,-80.46525,N,VERTI,N,Jan - Dec 2012 (Conventional wells),Sold this well,,78445
125-22119,2012-0,N,ACTIVE,BLUM 1,1,,,,,,,N,JESMAR ENERGY INC,OGO-33866,WASHINGTON,WEST FINLEY,40.024312,-80.516558,N,VERTI,N,Jan - Dec 2012 (Conventional wells),Sold this well,,78446
125-22422,2012-0,N,ACTIVE,HANSEN ENGINEERING INC 1,1,,,,,,,N,JESMAR ENERGY INC,OGO-33866,WASHINGTON,WEST FINLEY,40.034971,-80.509061,N,VERTI,N,Jan - Dec 2012 (Conventional wells),Sold this well,,78447
125-22423,2012-0,N,ACTIVE,HANCHER 1,1,,,,,,,N,JESMAR ENERGY INC,OGO-33866,WASHINGTON,WEST FINLEY,40.038637,-80.514422,N,VERTI,N,Jan - Dec 2012 (Conventional wells),"Never Spud Well, Permit Expired or Cancelled",,78448
125-22424,2012-0,N,ACTIVE,GEORGE J BABEJI ETUX 2,2,,,,,,,N,JESMAR ENERGY INC,OGO-33866,WASHINGTON,WEST FINLEY,40.042973,-80.51622,N,VERTI,N,Jan - Dec 2012 (Conventional wells),Sold this well,,78449
125-22426,2012-0,N,ACTIVE,HUGHES 1,1,,,,,,,N,JESMAR ENERGY INC,OGO-33866,WASHINGTON,WEST FINLEY,40.052193,-80.507394,N,VERTI,N,Jan - Dec 2012 (Conventional wells),Sold this well,,78450
125-23966,2012-0,N,ACTIVE,JAMES D COOPER 1,1,,,,,,,N,JESMAR ENERGY INC,OGO-33866,WASHINGTON,SOUTH FRANKLIN,40.131056,-80.302389,N,VERTI,N,Jan - Dec 2012 (Conventional wells),Plugged well,,78451
125-24572,2012-0,Y,ACTIVE,JAMES D COOPER 2,2,3421,244,,,,,N,JESMAR ENERGY INC,OGO-33866,WASHINGTON,SOUTH FRANKLIN,40.132278,-80.305806,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78452
125-00918,2012-0,N,ACTIVE,W C CAMPBELL 1,1,,,,,,,N,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,MOUNT PLEASANT,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),Well Temporarily Shut-In,needs electrical service installed,78463
125-00920,2012-0,Y,ACTIVE,J G BERRY 1,1,,,,,435,104,N,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,MOUNT PLEASANT,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78464
125-00921,2012-0,Y,ACTIVE,GEORGE HEIRS 5,5,,,,,104,52,N,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,MOUNT PLEASANT,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78465
125-00923,2012-0,Y,ACTIVE,BERRY HEIRS 6,6,,,,,194.5,104,Y,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,MOUNT PLEASANT,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78466
125-00924,2012-0,Y,ACTIVE,BERRY HEIRS 7,7,,,,,188,104,N,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,MOUNT PLEASANT,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78467
125-00925,2012-0,Y,ACTIVE,BERRY HEIRS 12,12,,,,,194.5,104,Y,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,MOUNT PLEASANT,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78468
125-00926,2012-0,Y,ACTIVE,J SCOTT 3,3,,,,,278,156,Y,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,MOUNT PLEASANT,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78469
125-00927,2012-0,Y,ACTIVE,J SCOTT 6,6,,,,,278,156,Y,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,MOUNT PLEASANT,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78470
125-00928,2012-0,Y,ACTIVE,J SCOTT 7,7,,,,,278,156,Y,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,MOUNT PLEASANT,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78471
125-00929,2012-0,Y,ACTIVE,J SCOTT 12,12,,,,,278,156,Y,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,MOUNT PLEASANT,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78472
125-00933,2012-0,Y,ACTIVE,J G MOORE 3,3,,,,,317.67,156,Y,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,CECIL,40.317483,-80.231806,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78473
125-00936,2012-0,Y,ACTIVE,J G MOORE 10,10,,,,,979,365,N,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,CECIL,40.314556,-80.240861,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78474
125-00937,2012-0,Y,ACTIVE,J G MOORE 15,15,,,,,317.67,156,Y,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,CECIL,40.315111,-80.235239,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78475
125-00938,2012-0,Y,ACTIVE,J G MOORE 18,18,,,,,317.67,156,Y,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,CECIL,40.315194,-80.232444,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78476
125-00940,2012-0,Y,ACTIVE,R CARLISLE 1,1,,,,,224,52,N,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,CECIL,40.316361,-80.227528,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78477
125-00943,2012-0,Y,ACTIVE,F MANKEDICK 7,7,,,,,69,104,N,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,CECIL,40.318928,-80.220639,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78478
125-00952,2012-0,Y,ACTIVE,J W GRIFFIN 3,3,,,,,453.5,156,Y,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,CECIL,40.325833,-80.224278,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78479
125-00953,2012-0,Y,ACTIVE,J W GRIFFIN 10,10,,,,,453.5,156,Y,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,CECIL,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78480
125-00954,2012-0,Y,ACTIVE,J W GIFFIN 11,11,,,,,453.5,156,Y,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,CECIL,40.327472,-80.22425,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78481
125-00956,2012-0,Y,ACTIVE,W PATTERSON 4,4,,,,,453.5,156,Y,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,CECIL,40.328889,-80.22675,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78482
125-00957,2012-0,Y,ACTIVE,S CONNORS 5,5,,,,,169,104,Y,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,CECIL,40.329639,-80.222083,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78483
125-00959,2012-0,N,ACTIVE,J CLARK 1,1,,,,,,,N,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,CECIL,40.330389,-80.234553,N,VERTI,N,Jan - Dec 2012 (Conventional wells),Gas storage well,,78484
125-00962,2012-0,Y,ACTIVE,J A LITTLE 9,9,,,,,36,52,N,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,CECIL,40.343444,-80.241194,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78485
125-00964,2012-0,Y,ACTIVE,J P SCOTT 4,4,,,,,1109,156,Y,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,CECIL,40.339361,-80.229,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78486
125-00965,2012-0,Y,ACTIVE,J P SCOTT 6,6,,,,,1109,156,Y,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,CECIL,40.340083,-80.227,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78487
125-00967,2012-0,Y,ACTIVE,J P SCOTT 13,13,,,,,1109,156,Y,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,CECIL,40.34,-80.232778,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78488
125-00969,2012-0,Y,ACTIVE,J P SCOTT 18,18,,,,,617.5,156,Y,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,CECIL,40.332361,-80.235678,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78489
125-00970,2012-0,Y,ACTIVE,J P SCOTT 22,22,,,,,617.5,156,Y,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,CECIL,40.331972,-80.233983,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78490
125-00978,2012-0,Y,ACTIVE,W J MILLER 1,1,,,,,297,104,N,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,CECIL,40.344278,-80.213083,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78491
125-00979,2012-0,Y,ACTIVE,W J MILLER 14,14,,,,,55,104,N,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,CECIL,40.341861,-80.212083,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78492
125-00985,2012-0,Y,ACTIVE,SHANE BROS 13,13,,,,,178,52,N,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,CECIL,40.340778,-80.206361,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78493
125-00986,2012-0,Y,ACTIVE,R GLADDEN 7,7,,,,,1440,156,N,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,CECIL,40.3475,-80.230444,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78494
125-00993,2012-0,Y,ACTIVE,J R GLADDEN 12,12,,,,,1096,365,N,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,CECIL,40.357417,-80.240111,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78495
125-00995,2012-0,Y,ACTIVE,J R GLADDEN 20,20,,,,,1416,156,N,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,CECIL,40.356833,-80.2455,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78496
125-01445,2012-0,Y,ACTIVE,KELLY 1 406-1,406-1,,,,,169,104,Y,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,NORTH STRABANE,40.333139,-80.216306,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78497
125-01446,2012-0,Y,ACTIVE,KELLY 2 406-2,406-2,,,,,533,104,N,NEW CENTURY ENERGY INC,OGO-34494,WASHINGTON,NORTH STRABANE,40.331639,-80.219264,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78498
125-00845,2012-0,Y,ACTIVE,C SWAGLER (53) 0,513,410,365,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,PETERS,40.258389,-80.028861,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78516
125-00846,2012-0,Y,ACTIVE,BEBOUT (41) 2,2,2402,270,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,PETERS,40.265278,-80.055111,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78517
125-00931,2012-0,Y,ACTIVE,A J MOORE 5,006-5,318,180,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,MOUNT PLEASANT,40.303389,-80.246889,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78518
125-00932,2012-0,Y,ACTIVE,A J MOORE 7,006-7,318,180,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,MOUNT PLEASANT,40.306694,-80.247056,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78519
125-01421,2012-0,Y,ACTIVE,N.T. CARSON 031-1,031-1,10119,365,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,FALLOWFIELD,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78520
125-01422,2012-0,Y,ACTIVE,N.T. CARSON 032-1,031-2,10119,365,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,FALLOWFIELD,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78521
125-01423,2012-0,Y,ACTIVE,ROY I CARSON 173-1,173-1,432,365,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,SPEERS,40.118564,-79.878111,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78522
125-01427,2012-0,Y,ACTIVE,HARRY R. COUCH 323-1,323-1,833,365,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,MOUNT PLEASANT,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78523
125-01430,2012-0,Y,ACTIVE,A. W. CUMMINS 126-1,126-1,1778,365,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,HOUSTON,40.255361,-80.21375,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78524
125-01431,2012-0,Y,ACTIVE,EDWARD DEITERS 170-1,170-1,432,365,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,SPEERS,40.116778,-79.879306,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78525
125-01432,2012-0,Y,ACTIVE,R.M. DINSMORE 020-1,020-1,1778,365,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,CHARTIERS,40.259556,-80.24325,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78526
125-01433,2012-0,Y,ACTIVE,R.M. DINSMORE 020-2,020-2,1778,365,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,CHARTIERS,40.258333,-80.245889,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78527
125-01435,2012-0,Y,ACTIVE,J.P. DONALDSON 070-2,070-2,833,365,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,MOUNT PLEASANT,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78528
125-01436,2012-0,Y,ACTIVE,GIACOMO EMBERT 092-1,092-1,1778,365,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,CHARTIERS,40.258389,-80.233367,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78529
125-01438,2012-0,Y,ACTIVE,WILLIAM FAUSET 068-1,068-1,833,365,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,CHARTIERS,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78530
125-01439,2012-0,Y,ACTIVE,WILLIAM FAUSET 068-3,068-3,833,365,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,CHARTIERS,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78531
125-01440,2012-0,Y,ACTIVE,WILLIAM FAUSET 068-4,068-4,833,365,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,CHARTIERS,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78532
125-01441,2012-0,Y,ACTIVE,C.W. GREER 133-1,133-1,1778,365,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,CHARTIERS,40.262917,-80.224889,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78533
125-01442,2012-0,Y,ACTIVE,A.N. HAGGERTY 090-2,090-2,1778,365,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,CHARTIERS,40.262125,-80.234403,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78534
125-01443,2012-0,Y,ACTIVE,S.A. HARBISON 312-1,312-1,4607,365,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,MOUNT PLEASANT,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78535
125-01447,2012-0,Y,ACTIVE,MIKE HERMAN 306,306,833,365,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,MOUNT PLEASANT,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78536
125-01448,2012-0,Y,ACTIVE,HUPP HEIRS 051-1,051-1,4415,365,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,EAST BETHLEHEM,,,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78537
125-01454,2012-0,Y,ACTIVE,JAMES D. LITTLE 002-1,002-1,1778,365,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,CHARTIERS,40.252505,-80.239237,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78538
125-01456,2012-0,Y,ACTIVE,JOHN MANES 103-1,103-1,8166,365,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,NORTH STRABANE,40.234325,-80.125194,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78539
125-01457,2012-0,Y,ACTIVE,GEORGE MARTIN 100-1,100-1,19054,365,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,NORTH STRABANE,40.234828,-80.137833,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78540
125-01458,2012-0,Y,ACTIVE,GEORGE MARTIN 100-2,100-2,50,365,,,,,N,WASHINGTON ENERGY CO LLC,OGO-36506,WASHINGTON,NORTH STRABANE,40.236889,-80.141194,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,78541
