year,statecode,description,unit,data,msn,serialid
1988,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255557
1989,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255558
1990,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255559
1991,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255560
1992,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255561
1993,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255562
1994,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255563
1995,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255564
1996,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255565
1997,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255566
1998,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255567
1999,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255568
2000,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255569
2001,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255570
2002,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255571
2003,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255572
2004,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255573
2005,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255574
2006,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255575
2007,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255576
2008,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,26,SOEGB,1255577
2009,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,105,SOEGB,1255578
2010,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,204,SOEGB,1255579
2011,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,588,SOEGB,1255580
2012,NJ,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,2530,SOEGB,1255581
1960,NM,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255582
1961,NM,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255583
1962,NM,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255584
1963,NM,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255585
1964,NM,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255586
1965,NM,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255587
1966,NM,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255588
1967,NM,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255589
1968,NM,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255590
1969,NM,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255591
1970,NM,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255592
1971,NM,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255593
1972,NM,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255594
1973,NM,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255595
1974,NM,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255596
1975,NM,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Billion Btu,0,SOEGB,1255597
