well_permit_number,period_id,production_indicator,well_status,farm_name,well_number,gas_quantity,gas_production_days,condensate_quanitity,condensate_production_days,oil_quantity,oil_production_days,averaged,operator_name,ogo_number,well_county,well_municipality,well_latitude,well_longitude,unconventional,well_configuration_code,home_use,reporting_period,comment_reason,comment_text,serialid
049-22915,2011-0,N,ACTIVE,KENNETH & JOYCE BRUNNER 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.952983,-79.993935,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29365
049-22939,2011-0,N,ACTIVE,CLYDE H PETERS 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,LE BOEUF,41.85223,-79.95956,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29366
049-23011,2011-0,N,ACTIVE,EDWARD ANYZEK 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,LE BOEUF,41.880309,-80.026383,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29367
049-23061,2011-0,N,ACTIVE,MARY SEALY 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,LE BOEUF,41.872259,-80.028766,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29368
049-23062,2011-0,N,ACTIVE,KENNETH L ANDERSON 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.977772,-79.995604,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29369
049-23063,2011-0,N,ACTIVE,SAMUEL RAY & SA FAULHABER 3,3,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.970506,-79.95993,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29370
049-23066,2011-0,N,ACTIVE,AE HAKKARAINEN 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.958064,-80.016856,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29371
049-23079,2011-0,N,ACTIVE,IRA B HINKSON JR ET UX 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,GREENE,42.00103,-79.977774,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29372
049-23083,2011-0,N,ACTIVE,HERBERT WILLIAMS 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,LE BOEUF,41.865951,-80.002697,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29373
049-23110,2011-0,N,ACTIVE,JOHN A TOMCHO JR & ANNA TOMCHO 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,AMITY,41.953616,-79.819359,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29374
049-23114,2011-0,N,ACTIVE,CRISTEA LACNY 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.934051,-79.981797,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29375
049-23120,2011-0,N,ACTIVE,STEVEN J & DOROTHY A MONGERA A1,A1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,AMITY,41.94977,-79.789048,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29376
049-23137,2011-0,N,ACTIVE,LESLIE W & MARTHA ROBERTSON A1,A1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.961587,-79.960739,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29377
049-23142,2011-0,N,ACTIVE,LESLIE W & MARTHA ROBERTSON B1,B1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.967968,-79.961695,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29378
049-23155,2011-0,N,ACTIVE,DELOS & MARY ANN PORT 3,3,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,LE BOEUF,41.8858,-79.925421,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Regulatory Inactive Well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29379
049-23177,2011-0,N,ACTIVE,LESLIE W & MARTHA ROBERTSON A2,A2,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.963117,-79.95606,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29380
049-23188,2011-0,N,ACTIVE,EDWARD E & MARY S MITCHELL 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.965758,-80.011636,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,,29381
049-23204,2011-0,N,ACTIVE,LAUGHLIN FAILS 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.968307,-79.987693,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29382
049-23217,2011-0,N,ACTIVE,CHARLES T & MARY BRACE 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.978402,-80.040766,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29383
049-23235,2011-0,N,ACTIVE,JOSEPH & CLARA B RISJAN 5,5,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.967786,-79.943358,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29384
049-23237,2011-0,N,ACTIVE,DOROTHY J SEIB 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.958704,-79.936369,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29385
049-23238,2011-0,N,ACTIVE,DOROTHY J SEIB 2,2,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.998411,-79.940704,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29386
049-23239,2011-0,N,ACTIVE,OCONNELL 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.960778,-79.942222,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29387
049-23240,2011-0,N,ACTIVE,JACOB J PFEFFER 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.967212,-79.924256,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29388
049-23251,2011-0,N,ACTIVE,JAMES E MARSH 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.988288,-80.043855,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29389
049-23272,2011-0,N,ACTIVE,EARL BRACE A1,A1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.983815,-80.043782,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29390
049-23280,2011-0,N,ACTIVE,MAX E & MAE BROWN 2,2,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,LE BOEUF,41.858322,-79.919067,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29391
049-23292,2011-0,N,ACTIVE,HOMER LAUGHERY 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,LE BOEUF,41.85829,-79.905407,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29392
049-23293,2011-0,N,ACTIVE,JOHN & ANNE BALAS 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,LE BOEUF,41.862711,-79.894323,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29393
049-23298,2011-0,N,ACTIVE,ROY E & EDITH LAUGHERY 2,2,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,LE BOEUF,41.85557,-79.915684,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29394
049-23325,2011-0,N,ACTIVE,WILLIAM & MARTHA KARMAZON 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.952849,-80.062566,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29395
049-23346,2011-0,N,ACTIVE,WILLIAM & BONITA LOPER 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.949215,-80.046942,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29396
049-23347,2011-0,N,ACTIVE,GEORGE PULAKOS 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,LE BOEUF,41.903908,-79.990969,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29397
049-23378,2011-0,N,ACTIVE,WASIELWSKI LEON & ELDA 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.951476,-80.025714,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29398
049-23385,2011-0,N,ACTIVE,JACOB J PFEFFER 2,2,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.978518,-79.927825,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29399
049-23397,2011-0,N,ACTIVE,HIBBARD D SWAN 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,AMITY,41.999317,-79.774326,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29400
049-23399,2011-0,N,ACTIVE,CAROLINE G LESLIE 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,AMITY,41.961776,-79.77411,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29401
049-23400,2011-0,N,ACTIVE,GEORGE & LOLA NICK 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.979835,-80.019436,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29402
049-23493,2011-0,N,ACTIVE,LOUIS H KUHNS 2,2,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.986005,-79.993586,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29403
049-23494,2011-0,N,ACTIVE,JOHN & MILDRED GOCAL 3,3,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,LE BOEUF,41.861147,-79.93276,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29404
049-23497,2011-0,N,ACTIVE,HAKKARAINEN MITCHELL 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.959529,-80.010054,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29405
049-23509,2011-0,N,ACTIVE,JAMES & ROSE SWAN A1,A1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,AMITY,41.953259,-79.773978,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29406
049-23531,2011-0,N,ACTIVE,SAMUEL & SA FAULHABER 2,2,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.975577,-79.951728,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29407
049-23546,2011-0,N,ACTIVE,JAMES MARSH 2,2,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.988063,-80.037572,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29408
049-23547,2011-0,N,ACTIVE,EARL BRACE A3,A3,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.980833,-80.035486,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29409
049-23548,2011-0,N,ACTIVE,EARL BRACE A2,A2,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.984564,-80.037497,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29410
049-23549,2011-0,N,ACTIVE,KULESA RISJAN UNIT 1 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.964081,-79.944662,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29411
049-23550,2011-0,N,ACTIVE,RUDDELL PFEFFER 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.974484,-79.930876,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29412
049-23557,2011-0,N,ACTIVE,FRANCIS RICHARDS 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.967625,-80.000863,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29413
049-23596,2011-0,N,ACTIVE,THEODORE STUTZMAN 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.96515,-79.98953,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29414
049-23606,2011-0,N,ACTIVE,JAMES P & JOAN RHEA 4,4,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,LE BOEUF,41.895954,-80.010412,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,,29415
049-23618,2011-0,N,ACTIVE,RAY H RUSSELL 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.989187,-79.956297,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29416
049-23619,2011-0,N,ACTIVE,J ERNEST SCOTT A3,A3,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.955457,-79.933041,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29417
049-23620,2011-0,N,ACTIVE,CARRIE ROBERTSON C1,C1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.982169,-79.962836,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29418
049-23625,2011-0,N,ACTIVE,RICHARD GABER 3,3,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.963091,-79.91134,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29419
049-23628,2011-0,N,ACTIVE,JACK & SUSAN SNYDER 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.973936,-80.01116,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29420
049-23632,2011-0,N,ACTIVE,ROBERT & LAVERNE HILL 2,2,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.972976,-80.001047,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29421
049-23680,2011-0,N,ACTIVE,OCONELL SEIB UNIT 1 0,0,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.960379,-79.931902,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29422
049-23745,2011-0,N,ACTIVE,RAY & DOROTHY CHAPMAN 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,GREENE,42.026715,-79.935378,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29423
049-23746,2011-0,N,ACTIVE,STEVE & JOSEPHINE STANKEY 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.984364,-79.919734,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29424
049-23766,2011-0,N,ACTIVE,LORAINE FOX 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.964604,-80.020902,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29425
049-23768,2011-0,N,ACTIVE,CYNTHIA REEMSNYDER 2,2,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.948592,-79.993014,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29426
049-23816,2011-0,N,ACTIVE,EUGENE A & MARJORIE KREIDER 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.990267,-80.008111,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29427
049-23817,2011-0,N,ACTIVE,ROUSH PROCTOR 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.951475,-80.030272,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29428
049-23819,2011-0,N,ACTIVE,LOUIS & MARTHA MALINOWSKI 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.969814,-80.037819,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29429
049-23851,2011-0,N,ACTIVE,WEBER 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,AMITY,41.960351,-79.761811,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29430
049-23862,2011-0,N,ACTIVE,WASHINGTON TWP 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WASHINGTON,41.878664,-80.06346,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29431
049-23926,2011-0,N,ACTIVE,ANDY OSSA 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,AMITY,41.971943,-79.819735,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29432
049-23929,2011-0,N,ACTIVE,ROBERT L OTT 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.986556,-80.025912,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29433
049-23953,2011-0,N,ACTIVE,LEO A & FRIEDA PFADT 3,3,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.954125,-80.010233,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29434
049-23976,2011-0,N,ACTIVE,JOSEPH TOMCHO A 1,A#1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,AMITY,41.984635,-79.816522,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29435
049-24002,2011-0,N,ACTIVE,PATRICIA ORBANICK 2,2,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.932405,-80.02181,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29436
049-24003,2011-0,N,ACTIVE,RICHARD GABER 4,4,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.9571,-79.946571,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,,29437
049-24013,2011-0,N,ACTIVE,ROBERT SHUTTS 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.967762,-80.042347,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29438
049-24022,2011-0,N,ACTIVE,EDWARD PADDEN 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.995478,-80.003622,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29439
049-24024,2011-0,N,ACTIVE,GIACOMELLI 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.96405,-79.998537,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29440
049-24047,2011-0,N,ACTIVE,RAY H RUSSELL A1,A1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.991773,-79.95949,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29441
049-24048,2011-0,N,ACTIVE,CARRIE ROBERTSON C2,C2,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.986065,-79.962248,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29442
049-24049,2011-0,N,ACTIVE,JAMES BLACKWOOD 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.993831,-79.968208,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29443
049-24050,2011-0,N,ACTIVE,HAZEL BRIGGS 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.979802,-79.998437,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29444
049-24070,2011-0,N,ACTIVE,LEO RICHARDSON 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.968445,-80.023845,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29445
049-24078,2011-0,N,ACTIVE,NORBERT & EUGENE CROSS GENE 1 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.97846,-79.945477,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29446
049-24079,2011-0,N,ACTIVE,HALL WASIELEWSKI 1,1,,,,,,,N,ENERGY CORP OF AMER,OGO-33798,ERIE,WATERFORD,41.962956,-80.028991,N,VERTI,Y,"Jan - Dec 2011 (Annual O&G, without Marcellus)",Sold this well,Sold to Medina effective 3/1/11.  Medina to report all 2011 production.,29447
